[INFO] | 2026-09-17 12:07:34 PM | analyzer.OptionsContract_fix | Analysis started at: 2026-09-17 12:07:34 PM
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function constructor
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _msgSender
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _msgSender
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _msgSender
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _msgData
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _msgData
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _msgData
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for totalSupply
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for totalSupply
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function totalSupply
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for balanceOf
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for balanceOf
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function balanceOf
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for allowance
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for allowance
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function allowance
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _approve
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _approve
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _approve
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for constructor
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for constructor
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function constructor
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _msgSender
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _msgSender
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _msgSender
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _msgData
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _msgData
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _msgData
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for owner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for owner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function owner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _transferOwnership
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _transferOwnership
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _transferOwnership
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for onlyOwner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for onlyOwner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function onlyOwner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for totalSupply
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for totalSupply
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function totalSupply
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for balanceOf
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for balanceOf
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function balanceOf
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for transfer
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for transfer
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function transfer
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for allowance
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for allowance
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function allowance
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for approve
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for approve
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function approve
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for transferFrom
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for transferFrom
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function transferFrom
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for constructor
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for constructor
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function constructor
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _msgSender
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _msgSender
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _msgSender
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _msgData
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _msgData
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _msgData
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for totalSupply
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for totalSupply
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function totalSupply
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for balanceOf
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for balanceOf
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function balanceOf
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for allowance
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for allowance
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function allowance
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _approve
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _approve
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _approve
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for owner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for owner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function owner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for _transferOwnership
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for _transferOwnership
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function _transferOwnership
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for hasVault
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for hasVault
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function hasVault
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for hasExpired
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for hasExpired
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function hasExpired
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for getVault
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for getVault
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function getVault
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for isETH
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for isETH
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function isETH
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for isWithinExponentRange
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for isWithinExponentRange
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function isWithinExponentRange
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for getCollateral
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for getCollateral
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function getCollateral
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for getOTokensIssued
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for getOTokensIssued
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function getOTokensIssued
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for slitherConstructorVariables
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for slitherConstructorVariables
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function slitherConstructorVariables
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Generating return summary for onlyOwner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Return summary generated for onlyOwner
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:45 PM | analyzer.OptionsContract_fix | Processed function onlyOwner
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for notExpired
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for notExpired
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function notExpired
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for getPrice
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for getPrice
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function getPrice
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for getExchange
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for getExchange
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function getExchange
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for getExchange
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for getExchange
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function getExchange
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for transferCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for transferCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function transferCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for transferUnderlying
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for transferUnderlying
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function transferUnderlying
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for increaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for increaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function increaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _mint
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _mint
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _mint
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for increaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for increaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function increaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _mint
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _mint
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _mint
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _addCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _addCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _addCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for sub
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for sub
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function sub
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for decreaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for decreaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function decreaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for decreaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for decreaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function decreaseAllowance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for underlyingToTransfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for underlyingToTransfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function underlyingToTransfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for div
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for div
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function div
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for mod
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for mod
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function mod
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for approve
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for approve
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function approve
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for constructor
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for constructor
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function constructor
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for isOwner
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for isOwner
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function isOwner
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for transferOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for transferOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function transferOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for renounceOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for renounceOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function renounceOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for approve
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for approve
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function approve
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for constructor
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for constructor
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function constructor
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for isOwner
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for isOwner
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function isOwner
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for transferOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for transferOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function transferOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for getVaultOwners
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | We should not consider this kind of return values!
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for getVaultOwners
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function getVaultOwners
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for openVault
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for openVault
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function openVault
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for constructor
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for constructor
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function constructor
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for renounceOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for renounceOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function renounceOwnership
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for updateParameters
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for updateParameters
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function updateParameters
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for premiumReceived
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for premiumReceived
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function premiumReceived
