[INFO] | 2026-09-17 01:20:24 PM | analyzer.OptionsContract | Analysis started at: 2026-09-17 01:20:24 PM
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _msgData
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for totalSupply
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for totalSupply
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function totalSupply
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for balanceOf
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for balanceOf
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function balanceOf
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for allowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for allowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function allowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _msgSender
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _msgSender
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _msgSender
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _msgData
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _msgData
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _msgData
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for owner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for owner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function owner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for onlyOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for onlyOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function onlyOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for totalSupply
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for totalSupply
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function totalSupply
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for balanceOf
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for balanceOf
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function balanceOf
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for allowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for allowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function allowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transferFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transferFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transferFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _msgSender
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _msgSender
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _msgSender
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _msgData
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _msgData
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _msgData
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for totalSupply
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for totalSupply
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function totalSupply
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for balanceOf
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for balanceOf
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function balanceOf
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for allowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for allowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function allowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for isETH
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for isETH
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function isETH
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for owner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for owner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function owner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for numRepos
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for numRepos
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function numRepos
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for openRepo
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for openRepo
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function openRepo
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for getReposByOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for getReposByOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function getReposByOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for getRepoByIndex
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for getRepoByIndex
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function getRepoByIndex
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for isETH
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for isETH
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function isETH
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transferRepoOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transferRepoOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transferRepoOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for underlyingExp
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for underlyingExp
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function underlyingExp
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for fallback
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for fallback
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function fallback
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for slitherConstructorVariables
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for slitherConstructorVariables
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function slitherConstructorVariables
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for onlyOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for onlyOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function onlyOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for getPrice
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for getPrice
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function getPrice
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for getExchange
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for getExchange
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function getExchange
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for getExchange
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for getExchange
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function getExchange
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for getExchange
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for getExchange
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function getExchange
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transferCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transferCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transferCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transferUnderlying
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transferUnderlying
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transferUnderlying
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for increaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for increaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function increaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _mint
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _mint
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _mint
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for increaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for increaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function increaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _mint
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _mint
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _mint
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _addCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _addCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _addCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for sub
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for sub
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function sub
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for decreaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for decreaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function decreaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for decreaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for decreaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function decreaseAllowance
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for div
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for div
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function div
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for mod
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for mod
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function mod
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for isOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for isOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function isOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for renounceOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for renounceOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function renounceOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function approve
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function constructor
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for isOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for isOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function isOwner
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transferOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for renounceOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for renounceOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function renounceOwnership
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for updateParameters
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for updateParameters
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function updateParameters
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transferFee
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transferFee
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transferFee
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transferFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transferFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transferFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transfer
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for transferFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for transferFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function transferFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for addETHCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for addETHCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function addETHCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for addERC20Collateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for addERC20Collateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function addERC20Collateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _burn
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _burn
