[INFO] | 2026-09-17 01:09:59 PM | analyzer.KeepRandomBeaconOperator | Analysis started at: 2026-09-17 01:09:59 PM
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for operatorsOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function operatorsOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for ownerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for ownerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function ownerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for magpieOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for magpieOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function magpieOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for authorizerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for authorizerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function authorizerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for removeValue
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for removeValue
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function removeValue
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for constructor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for constructor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Range graph generated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function constructor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for isApprovedOperatorContract
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for isApprovedOperatorContract
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function isApprovedOperatorContract
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for operatorContractUpgraderFor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for operatorContractUpgraderFor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function operatorContractUpgraderFor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for onlyGovernance
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for onlyGovernance
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function onlyGovernance
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for onlyRegistryKeeper
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for onlyRegistryKeeper
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function onlyRegistryKeeper
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for onlyPanicButton
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for onlyPanicButton
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function onlyPanicButton
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for balanceOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for balanceOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function balanceOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for operatorsOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for operatorsOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function operatorsOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for ownerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for ownerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function ownerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for magpieOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for magpieOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function magpieOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for authorizerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for authorizerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function authorizerOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for constructor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for constructor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Range graph generated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function constructor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for undelegate
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for undelegate
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Range graph generated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function undelegate
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for getUndelegation
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for getUndelegation
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function getUndelegation
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for onlyApprovedOperatorContract
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for onlyApprovedOperatorContract
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function onlyApprovedOperatorContract
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for onlyOperatorAuthorizer
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for onlyOperatorAuthorizer
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function onlyOperatorAuthorizer
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for modExp
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for modExp
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function modExp
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for getP
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for getP
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function getP
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for g1
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for g1
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function g1
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for g2
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for g2
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function g2
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for twistB
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for twistB
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function twistB
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for hexRoot
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for hexRoot
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function hexRoot
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for parity
[WARNING] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Can there be this kind of variables
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for parity
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function parity
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for g1Unmarshal
[WARNING] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Can there be this kind of variables
[WARNING] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Can there be this kind of variables
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for g1Unmarshal
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function g1Unmarshal
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for g2Unmarshal
[WARNING] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Can there be this kind of variables
[WARNING] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Can there be this kind of variables
[WARNING] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Can there be this kind of variables
[WARNING] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Can there be this kind of variables
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for g2Unmarshal
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function g2Unmarshal
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for g1Add
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for g1Add
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function g1Add
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for gfP2Add
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for gfP2Add
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function gfP2Add
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for gfP2Multiply
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for gfP2Multiply
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function gfP2Multiply
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for scalarMultiply
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for scalarMultiply
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function scalarMultiply
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for pairing
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for pairing
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function pairing
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for isTicketValid
[WARNING] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Can there be this kind of variables
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for isTicketValid
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function isTicketValid
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for findReplacementIndex
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for findReplacementIndex
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function findReplacementIndex
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for getTicketValueOrderedIndices
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for getTicketValueOrderedIndices
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function getTicketValueOrderedIndices
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for cleanupTickets
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for cleanupTickets
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function cleanupTickets
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for cleanupCandidates
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for cleanupCandidates
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function cleanupCandidates
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for addGroup
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for addGroup
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function addGroup
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for getGroupMemberRewards
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for getGroupMemberRewards
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function getGroupMemberRewards
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for getGroupPublicKey
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for getGroupPublicKey
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function getGroupPublicKey
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for getGroupMember
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for getGroupMember
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function getGroupMember
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for getGroupMemberIndices
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for getGroupMemberIndices
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function getGroupMemberIndices
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for terminateGroup
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for terminateGroup
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function terminateGroup
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for isGroupTerminated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for isGroupTerminated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function isGroupTerminated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for shiftByTerminatedGroups
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for shiftByTerminatedGroups
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function shiftByTerminatedGroups
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for membersOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for membersOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function membersOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for membersOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for membersOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function membersOf
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for getGroupMembers
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for getGroupMembers
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function getGroupMembers
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for recover
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for recover
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function recover
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for toEthSignedMessageHash
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for toEthSignedMessageHash
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function toEthSignedMessageHash
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for entryCreated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for entryCreated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function entryCreated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for fundRequestSubsidyFeePool
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for fundRequestSubsidyFeePool
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function fundRequestSubsidyFeePool
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for fundDkgFeePool
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for fundDkgFeePool
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function fundDkgFeePool
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for constructor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for constructor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Range graph generated
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function constructor
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for isGroupSelectionPossible
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for isGroupSelectionPossible
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function isGroupSelectionPossible
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for ticketSubmissionTimeout
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for ticketSubmissionTimeout
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function ticketSubmissionTimeout
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for submittedTicketsCount
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for submittedTicketsCount
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function submittedTicketsCount
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for isEntryInProgress
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for isEntryInProgress
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | State variable assignement do not exist
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Processed function isEntryInProgress
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Generating return summary for hasEntryTimedOut
[INFO] | 2026-09-17 01:10:17 PM | analyzer.KeepRandomBeaconOperator | Return summary generated for hasEntryTimedOut
