[INFO] | 2026-09-17 11:56:48 AM | analyzer.Governance_fix | Analysis started at: 2026-09-17 11:56:48 AM
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for isConstructor
[WARNING] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Can there be this kind of variables
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for isConstructor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function isConstructor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _requireClaimsManagerAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _requireClaimsManagerAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _requireClaimsManagerAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _requireDelegateManagerAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _requireDelegateManagerAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _requireDelegateManagerAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _requireServiceProviderFactoryAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _requireServiceProviderFactoryAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _requireServiceProviderFactoryAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for isGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for isGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function isGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for isConstructor
[WARNING] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Can there be this kind of variables
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for isConstructor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function isConstructor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for constructor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for constructor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function constructor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _msgSender
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _msgSender
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _msgSender
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _msgData
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _msgData
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _msgData
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for owner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for owner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function owner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _transferOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _transferOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _transferOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for onlyOwner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for onlyOwner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function onlyOwner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for isConstructor
[WARNING] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Can there be this kind of variables
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for isConstructor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function isConstructor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _requireIsInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _isInitialized
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _executeTransaction
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _executeTransaction
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _executeTransaction
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _removeFromInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _removeFromInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _removeFromInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _requireStakingAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _requireStakingAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _requireStakingAddressIsSet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _getCodeHash
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | We should not consider this kind of return values!
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _getCodeHash
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _getCodeHash
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for slitherConstructorVariables
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for slitherConstructorVariables
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function slitherConstructorVariables
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initializer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for increaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for increaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function increaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _mint
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _mint
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _mint
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for increaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for increaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function increaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _mint
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _mint
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _mint
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for inProgressProposalsAreUpToDate
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for inProgressProposalsAreUpToDate
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function inProgressProposalsAreUpToDate
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _increaseVoteMagnitudeYes
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _increaseVoteMagnitudeYes
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _increaseVoteMagnitudeYes
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _increaseVoteMagnitudeNo
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _increaseVoteMagnitudeNo
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _increaseVoteMagnitudeNo
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for sub
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for sub
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function sub
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for decreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for decreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function decreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for decreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for decreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function decreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for div
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for div
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function div
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for mod
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for mod
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function mod
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for isOwner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for isOwner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function isOwner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for transferOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for transferOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function transferOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for renounceOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for renounceOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function renounceOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for callOptionalReturn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for callOptionalReturn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function callOptionalReturn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for approve
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for approve
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function approve
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for approve
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for approve
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function approve
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for totalStakedFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for totalStakedFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function totalStakedFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for totalStaked
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for totalStaked
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function totalStaked
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for add
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for add
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function add
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getRecent
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getRecent
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getRecent
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for get
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for get
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function get
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setClaimsManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setClaimsManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setClaimsManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setServiceProviderFactoryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setServiceProviderFactoryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setServiceProviderFactoryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setDelegateManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setDelegateManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setDelegateManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for token
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for token
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function token
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for supportsHistory
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for supportsHistory
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function supportsHistory
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for lastStakedFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for lastStakedFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function lastStakedFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for lastClaimedFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for lastClaimedFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function lastClaimedFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getClaimsManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getClaimsManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getClaimsManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getServiceProviderFactoryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getServiceProviderFactoryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getServiceProviderFactoryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getDelegateManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getDelegateManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getDelegateManagerAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _updateGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _updateGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _updateGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for isOwner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for isOwner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function isOwner
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for transferOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for transferOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
